epoch,train_loss,train_f1,train_accuracy,val_f1,val_accuracy,loss_fn,Test_f1,Test_acc
15,0.043007749719062884,0.7878591984983787,0.859335996005991,0.7484674050919214,0.8521478521478522,FocalLoss,0.7764699488637081,0.8582834331337326
16,0.043066528223666446,0.7744724760781854,0.8638292561158263,0.6981672767272967,0.8411588411588412,FocalLoss,0.7764699488637081,0.8582834331337326
17,0.04605543489133813,0.7581190722189587,0.8632051922116825,0.6828190783151363,0.8301698301698301,FocalLoss,0.7764699488637081,0.8582834331337326
18,0.04910673663591543,0.7550502720001709,0.8568397403894159,0.7590247845474066,0.8511488511488512,FocalLoss,0.7764699488637081,0.8582834331337326
19,0.0627998687346388,0.7554573477229035,0.8523464802795806,0.6320552577329454,0.8041958041958042,FocalLoss,0.7764699488637081,0.8582834331337326
20,0.07322921622655841,0.7181941134611399,0.8378681977034448,0.6646493312456635,0.8021978021978022,FocalLoss,0.7764699488637081,0.8582834331337326
21,0.04761602282264377,0.7626889245198318,0.8612081877184223,0.7154730720316343,0.8481518481518482,FocalLoss,0.7764699488637081,0.8582834331337326
22,0.027876754626803345,0.820295676042778,0.8864203694458312,0.7406977895215706,0.8401598401598401,FocalLoss,0.7764699488637081,0.8582834331337326
23,0.0213354229754875,0.8437666790198454,0.8995257114328508,0.7363260469094689,0.8501498501498501,FocalLoss,0.7764699488637081,0.8582834331337326
24,0.028908848243397272,0.8257494848411199,0.8840489266100848,0.7552442761223309,0.8561438561438561,FocalLoss,0.7764699488637081,0.8582834331337326
25,0.02058002512171063,0.8440562354489611,0.8992760858711932,0.7543762934802285,0.8621378621378621,FocalLoss,0.7764699488637081,0.8582834331337326
26,0.023543703142603775,0.8302985923429829,0.896280579131303,0.7368858195230837,0.8551448551448552,FocalLoss,0.7764699488637081,0.8582834331337326
27,0.049860119110481646,0.7558579475441894,0.8589615576635048,0.7231203982930979,0.8541458541458542,FocalLoss,0.7764699488637081,0.8582834331337326
28,0.027583005438411266,0.8244134891828946,0.8899151273090364,0.7467483113829997,0.8491508491508492,FocalLoss,0.7764699488637081,0.8582834331337326
29,0.015868436989401824,0.8645855253891036,0.9123814278582126,0.7436755452433587,0.8461538461538461,FocalLoss,0.7764699488637081,0.8582834331337326
30,0.03196160540293598,0.8040311123317253,0.8833000499251124,0.708098156366673,0.8371628371628371,FocalLoss,0.7764699488637081,0.8582834331337326
31,0.03501611935792016,0.792545893074616,0.873689465801298,0.7566169891600406,0.8621378621378621,FocalLoss,0.7764699488637081,0.8582834331337326
32,0.01766447716430145,0.8655172123412653,0.9107588617074388,0.7508494766372072,0.8671328671328671,FocalLoss,0.7764699488637081,0.8582834331337326
33,0.046416495564909455,0.7663546367169897,0.8635796305541688,0.7634496885175469,0.8571428571428571,FocalLoss,0.7764699488637081,0.8582834331337326
34,0.01481478220396012,0.8714526451405106,0.9148776834747878,0.7767707789205708,0.8731268731268731,FocalLoss,0.7764699488637081,0.8582834331337326
35,0.013973901050998523,0.8607644876437793,0.9168746879680479,0.7071667567642048,0.8421578421578422,FocalLoss,0.7764699488637081,0.8582834331337326
36,0.010157569921812028,0.8877105800686811,0.9242386420369446,0.7774065404501107,0.8731268731268731,FocalLoss,0.7764699488637081,0.8582834331337326
37,0.006773976734251505,0.9113710763159864,0.9405891163255118,0.7667474832118186,0.8661338661338661,FocalLoss,0.7764699488637081,0.8582834331337326
38,0.0352063151535604,0.8063342030274915,0.876310534198702,0.6848350141379812,0.8021978021978022,FocalLoss,0.7764699488637081,0.8582834331337326
39,0.053345601862867874,0.7433574441215136,0.8559660509236146,0.6785601988511017,0.7912087912087912,FocalLoss,0.7764699488637081,0.8582834331337326
40,0.02295355484957725,0.8448702318774908,0.8995257114328508,0.7999391015526713,0.8751248751248751,FocalLoss,0.7764699488637081,0.8582834331337326
41,0.007756780517124988,0.9069675604240481,0.9355966050923614,0.8042397449134816,0.8751248751248751,FocalLoss,0.7764699488637081,0.8582834331337326
42,0.00947811697797912,0.8857437029937592,0.9259860209685472,0.7828944560843629,0.8621378621378621,FocalLoss,0.7764699488637081,0.8582834331337326
43,0.011862948365757414,0.8888780483859183,0.9226160758861708,0.8028053337887977,0.8881118881118881,FocalLoss,0.7764699488637081,0.8582834331337326
44,0.0072296322224605705,0.9026817851003682,0.9333499750374439,0.7987248994269935,0.8781218781218781,FocalLoss,0.7764699488637081,0.8582834331337326
45,0.007509554686368277,0.9120226953140673,0.9413379930104843,0.7765989723297031,0.8781218781218781,FocalLoss,0.7764699488637081,0.8582834331337326
46,0.03593891956245126,0.7997958590905087,0.8809286070893659,0.6849906943888888,0.8221778221778222,FocalLoss,0.7764699488637081,0.8582834331337326
47,0.01590464427048921,0.841227666032915,0.9050174737893161,0.7188982765813207,0.8471528471528471,FocalLoss,0.7764699488637081,0.8582834331337326
48,0.01793442055231319,0.8560989418259624,0.9107588617074388,0.737744646916531,0.8591408591408591,FocalLoss,0.7764699488637081,0.8582834331337326
49,0.007238172098970022,0.9037963215810428,0.936345481777334,0.801717465455077,0.8871128871128872,FocalLoss,0.7764699488637081,0.8582834331337326
50,0.003312171354888011,0.9326099539596973,0.9566899650524213,0.7872310425245285,0.8791208791208791,FocalLoss,0.7764699488637081,0.8582834331337326
